id,in_reply_to_user_id,text,created_at,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/id,referenced_tweets/0/type,entities/mentions/0/entities/start,entities/mentions/0/entities/end,entities/mentions/0/entities/username,entities/mentions/0/entities/id,entities/urls/0/entities/start,entities/urls/0/entities/end,entities/urls/0/entities/url,entities/urls/0/entities/expanded_url,entities/urls/0/entities/display_url,entities/urls/0/entities/images/0/entities/url,entities/urls/0/entities/images/0/entities/width,entities/urls/0/entities/images/0/entities/height,entities/urls/0/entities/status,entities/urls/0/entities/title,entities/urls/0/entities/description,entities/urls/0/entities/unwound_url,entities/hashtags/0/entities/start,entities/hashtags/0/entities/end,entities/hashtags/0/entities/tag
1472462668216688640,1.2908586019138355e+18,"@ragnvinzr YAKAN? Aduh anjir, gue gak bisa berkata-kata lagi, dia makan seblak pake nasi. 😊",2021-12-19T07:03:51.000Z,1392480270004097026,0,0,0,0,1.472461827489423e+18,replied_to,0.0,10.0,ragnvinzr,1.2908586019138355e+18,,,,,,,,,,,,,,,
1472462210383241219,,"Baru kali ini beli seblak tapi gada seblaknya, alias isinya cmn toping mi sayur 😭😭😭makan seblak berasa makan kuah sop",2021-12-19T07:02:02.000Z,1283664045019553793,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472461583913676802,,"Hidung mampet+ suara sera+Makan Seblak pedas level 5 
OOH enaknya makan Seblak sambil meler"" 😍",2021-12-19T06:59:33.000Z,1343358925584797696,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472459487155867651,,"Keknya seblak enak deh beli apa buat yaa, enak beli tinggal makan aja sih wkwk",2021-12-19T06:51:13.000Z,1363858499210338306,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472458733842096128,1.0845570861622108e+18,@anyaselalubenar Dapet seblak buat makan bedua,2021-12-19T06:48:13.000Z,1301794070390386689,0,0,0,0,1.4721290940871063e+18,replied_to,0.0,16.0,anyaselalubenar,1.0845570861622108e+18,,,,,,,,,,,,,,,
1472458430925316099,9.570893704140718e+17,@chewyrav abu lahab mang makan seblak?,2021-12-19T06:47:01.000Z,1470245557058695170,0,1,0,0,1.472457938677629e+18,replied_to,0.0,9.0,chewyrav,9.570893704140718e+17,,,,,,,,,,,,,,,
1472457614244003840,1.465740574678401e+18,"@jnaemina Makan seblak, mantap siang"" panas:)",2021-12-19T06:43:46.000Z,1419299450132918278,0,0,0,0,1.4724549332028823e+18,replied_to,,,,,,,,,,,,,,,,,,,
1472454386328633345,1.0912168689902836e+18,@WAYTOTHEClTY @segiticga dia makan seblak mulu anjrit,2021-12-19T06:30:57.000Z,1322469673829498880,0,1,0,0,1.472451020538085e+18,replied_to,14.0,24.0,segiticga,1.2362527476047544e+18,,,,,,,,,,,,,,,
1472454307039494149,,"emang salah sendiri sii. siapa suruh makan burger king, kfc, mixue, gorengan, seblak, shin ramyun, bolen, basreng cobek, geprek bebas..... tapi alhamdulillah bukan penyakit aneh-aneh kayak yg dibilang otak aku",2021-12-19T06:30:38.000Z,2774452356,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472454277851320320,,bangun jam 10 trs makan seblak itu cari penyakit ga? engga kan ya????? perut gue panas sekaraanggg😶😶,2021-12-19T06:30:31.000Z,1239480876766904320,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472451973228097536,,kenapa ya setiap makan seblak lidah gw kebas rasanya🥲,2021-12-19T06:21:21.000Z,1263149115258486784,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1472451120341471233,3815864000.0,@anissabayu88 Udah makan SEBLAK keknya jadi galak 🤣,2021-12-19T06:17:58.000Z,104767170,0,1,0,0,1.4724509581187686e+18,replied_to,0.0,13.0,anissabayu88,3815864000.0,,,,,,,,,,,,,,,
1472448866054148102,,"abis makan seblak trs senderan jd males pisan banget euy, pdhl blum solat dzuhur😔",2021-12-19T06:09:01.000Z,1588584954,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472446011582808065,60616805.0,"@aan__ Ooo... Seblak dr Padang? Klo dr Jogja biasanya makan sama gudeg.
*minta di hujat",2021-12-19T05:57:40.000Z,16945033,0,1,5,0,1.4724344050082857e+18,replied_to,0.0,6.0,aan__,60616805.0,,,,,,,,,,,,,,,
1472445217848500225,,"Per detik ini, gw udah makan :
Nasi + lauk 1x
Makan puding 2x
Makan ice cream 1x
Bikin es kopi 1x
Makan rambutan banyak
Dan ini lagi pesen seblak

Woyyyyyyy 😫😫",2021-12-19T05:54:31.000Z,2934399380,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
1472443946219421696,1181340704.0,"@jnendrgx Kalo ada yang ngajak makan seblak gass aja, apalagi dimasakin😭👍 suka gak suka mah rejeki diterima atuh nen😂✌",2021-12-19T05:49:28.000Z,1465498801993486341,0,1,0,0,1.472436483520811e+18,replied_to,,,,,,,,,,,,,,,,,,,
1472443851788877828,1.2742776927124316e+18,"belom jd makan,, tp pgn seblak,,,",2021-12-19T05:49:05.000Z,1274277692712431618,0,0,0,1,1.4724233991965573e+18,replied_to,,,,,,,,,,,,,,,,,,,
1472443851574898694,,Panas2 makan seblak rinjani enak kali pasti 🥺,2021-12-19T05:49:05.000Z,1222340507176591360,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472443802979762185,,makan seblak penambah mood banget gaksiiii,2021-12-19T05:48:53.000Z,1085033434790080512,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472442867058561024,1.2840614451482092e+18,@convomfs makan seblak,2021-12-19T05:45:10.000Z,1348973308801294337,0,0,0,0,1.472436343510745e+18,replied_to,0.0,9.0,convomfs,1.2840614451482092e+18,,,,,,,,,,,,,,,
1472442847500509184,2934598350.0,@7AYPRK @mairklee @HAECHA6N @SUMlNU @joauhnny @juIiai @lNOZE Gimana coba mau liat jay enhypen berdoa sebelum makan seblak,2021-12-19T05:45:06.000Z,1334387813408669697,0,0,0,0,1.4724058572205097e+18,replied_to,54.0,60.0,lNOZE,2614170908.0,,,,,,,,,,,,,,,
1472442213372104704,1.385795383926788e+18,@hongjoongenthu8 makan seblak,2021-12-19T05:42:34.000Z,1435447968505614339,0,1,0,0,1.4724416311314022e+18,replied_to,0.0,16.0,hongjoongenthu8,1.385795383926788e+18,,,,,,,,,,,,,,,
1472442005540147200,1.4220327236573798e+18,@winflrose Pengen makan seblak ceker kk,2021-12-19T05:41:45.000Z,1446667517095673861,0,0,0,0,1.472441784521216e+18,replied_to,0.0,10.0,winflrose,1.4220327236573798e+18,,,,,,,,,,,,,,,
1472441546008006656,1.0888966360282808e+18,@salokastory @siibross Yuk sini makan seblak,2021-12-19T05:39:55.000Z,1351312190096064513,0,0,1,0,1.472435990224507e+18,replied_to,13.0,22.0,siibross,1.3790309583436513e+18,,,,,,,,,,,,,,,
1472441419675570176,1.3790309583436513e+18,@siibross @IntanPermataath Kalau ke Nganjuk tak ajak makan seblak wkwk,2021-12-19T05:39:25.000Z,1351312190096064513,0,1,0,0,1.4724410973810278e+18,replied_to,10.0,26.0,IntanPermataath,1.3535358473295012e+18,,,,,,,,,,,,,,,
1472441003550248966,1.214879598065807e+18,@dobbycious nonton spiderman sambil makan seblak 👍,2021-12-19T05:37:46.000Z,1005674153234452480,0,1,0,0,1.472436481251676e+18,replied_to,0.0,11.0,dobbycious,1.214879598065807e+18,,,,,,,,,,,,,,,
1472440672112164872,,Kepengen kurus tapi makan seblak terus,2021-12-19T05:36:27.000Z,1131139228530692096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472439278776975362,1.0815861532228608e+18,"@bitteralegre Makan seblak, cabenya 2 kodi kali",2021-12-19T05:30:55.000Z,113959977,0,1,1,0,1.472409581619794e+18,replied_to,0.0,13.0,bitteralegre,1.0815861532228608e+18,,,,,,,,,,,,,,,
1472438180674621445,1.1658101541697208e+18,"@bukanstalin Sebenernya masalahnya bukan di kopinya, emg perut gue aja lemah wkwkwkwk 
Oh gue lupa nambahin, sebelumnya gue abis makan seblak pedes banget makanya kena maag 2 hari 😂",2021-12-19T05:26:33.000Z,1668100388,0,1,0,0,1.4724191743831204e+18,replied_to,0.0,12.0,bukanstalin,1.1658101541697208e+18,,,,,,,,,,,,,,,
1472437023432527877,1.3316505595189903e+18,"@tanyakanrl kebas yaaa, tiap makan seblak selalu gitu aku",2021-12-19T05:21:57.000Z,1259895762223161349,0,0,0,0,1.472434026313298e+18,replied_to,0.0,11.0,tanyakanrl,1.3316505595189903e+18,,,,,,,,,,,,,,,
1472436481251676168,,nonton spiderman apa makan seblak yaa,2021-12-19T05:19:48.000Z,1214879598065807360,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1472436236602142723,1.472218892772655e+18,@shaamkl lagi bosen aku makan seblak terus :'D,2021-12-19T05:18:50.000Z,1471109931965173761,0,0,0,0,1.4724348338800148e+18,replied_to,0.0,8.0,shaamkl,1.472218892772655e+18,,,,,,,,,,,,,,,
1472435708484677632,,"Gue kaya Dejavu AOSHAKSJAKSN KEMARIN GUA NAWARIN SEBLAK TRS DIA BLG GA PERNAH MAKAN SEBLAK?!?;? BRO WTF R U KIDDING ME??;{?@*)@?""( https://t.co/wIChCcpFUy",2021-12-19T05:16:44.000Z,1358942469589639169,1,0,1,0,1.4461037159291494e+18,quoted,,,,,131.0,154.0,https://t.co/wIChCcpFUy,https://twitter.com/sideofgemini/status/1446103715929149443,twitter.com/sideofgemini/s…,,,,,,,,,,
1472434624181669889,1.4434705265051238e+18,"@LockeyChip @orionsky05 @saayyanggg Wkwkw untungnya sih aku gapernah mikirin haters 🤣 ngapain juga liat2 yg negatif, ngerusak mood aja, mending makan seblak 🤣",2021-12-19T05:12:25.000Z,1295574685111873538,0,1,0,0,1.4724332499556805e+18,replied_to,12.0,23.0,orionsky05,1.336695022171824e+18,,,,,,,,,,,,,,,
1472434563695595520,,Ngancani cah siji @siibross makan seblak 😌😌😌 https://t.co/gfSTVgJPon,2021-12-19T05:12:11.000Z,1351312190096064513,0,4,56,1,,,18.0,27.0,siibross,1.3790309583436513e+18,45.0,68.0,https://t.co/gfSTVgJPon,https://twitter.com/ninjab3393syo/status/1472434563695595520/photo/1,pic.twitter.com/gfSTVgJPon,,,,,,,,,,
1472433925452550149,1.2561813322431488e+18,"@1997MINGYUKIM Karena baunya mungkin? Kadang ada seblak yg baunya amis gitu, and that's the reason why i kinda selective kalo mau makan seblak T_T",2021-12-19T05:09:38.000Z,1286587279054475266,0,1,0,0,1.4723798383841157e+18,replied_to,0.0,14.0,1997MINGYUKIM,1.2561813322431488e+18,,,,,,,,,,,,,,,
1472431029952548865,1.4583905383112458e+18,@siomayluv Pls dari 8 bulan baru kali ini makan seblak tauuu😩,2021-12-19T04:58:08.000Z,1323406284096335872,0,0,0,0,1.4724300278997524e+18,replied_to,0.0,10.0,siomayluv,1.4583905383112458e+18,,,,,,,,,,,,,,,
1472430909274034176,,"dh lama bgt g makan seblakkk, hr ini beli seblak kaliyeeeee",2021-12-19T04:57:39.000Z,1230381847407812608,0,0,4,0,,,,,,,,,,,,,,,,,,,,,
1472430761445769219,7.484337517811795e+17,"SUKA BANGET SAMA JAJANAN INI, setiap pulang sekolah pasti beli ini. Seblak sama telor gulung... Is the best. Gak pernah bosen, cuma kalau abis makan seblak besoknya langsung mules. TT https://t.co/z20bl5qLFl",2021-12-19T04:57:04.000Z,748433751781179392,0,0,0,0,1.4724288852874404e+18,replied_to,,,,,184.0,207.0,https://t.co/z20bl5qLFl,https://twitter.com/azaleabel/status/1472430761445769219/photo/1,pic.twitter.com/z20bl5qLFl,,,,,,,,,,
1472429793438175237,,"Beli seblak dulu, janlup makan guyss",2021-12-19T04:53:13.000Z,1323406284096335872,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1472429086626631681,,"""Takut minum BOBA, nanti di operasi  ususnya full boba utuh""
""Takut makan seblak,nanti krupuknya ngembang di perut""
tiba tiba mikir,ini makan seblak trs minum boba jadi apa nih perut 😆
 se random itu kah otak gw",2021-12-19T04:50:25.000Z,1234596096124436481,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1472427258014879745,,Setiap abis makan seblak pasti mules2 wkw,2021-12-19T04:43:09.000Z,1188332861201342464,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472425635221966848,1.1126153395508838e+18,"@sintakayaknyaa istighfar mbak, tiati nanti kena karma disuruh makan seblak ceker 2 porsi",2021-12-19T04:36:42.000Z,1069456105212760064,0,1,13,0,1.4724175488554803e+18,replied_to,0.0,15.0,sintakayaknyaa,1.1126153395508838e+18,,,,,,,,,,,,,,,
1472425075131314182,,"3 hari ga nafsu makan nasi 😌
tp gw ttep makan seblak sama indomie ✌",2021-12-19T04:34:28.000Z,272299299,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472424280721743877,1.390632869475676e+18,@Njunieev Panas gaenak makan seblak,2021-12-19T04:31:19.000Z,1425817617516797952,0,1,0,0,1.4724241109993103e+18,replied_to,0.0,9.0,Njunieev,1.390632869475676e+18,,,,,,,,,,,,,,,
1472423562426273796,,Tapi kemarin udah makan seblak,2021-12-19T04:28:28.000Z,2789917764,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472421117788778499,,"Pagi"" d suruh makan seblak anjirrr udhh gilaaa kalii yaa (╥_╥)",2021-12-19T04:18:45.000Z,1030044466168492032,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472420124434919426,1.461324154381103e+18,"@missufe Makan pagi udah makjii , klo makan siang bingung nih 
Lagi pengen yang seger misal seblak gtu enak kainx ya",2021-12-19T04:14:48.000Z,996857382398447616,0,0,0,0,1.472415549120385e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1472419658212933633,,siang2 gini enaknya makan seblak or indomie goreng y?,2021-12-19T04:12:57.000Z,1434746662241509379,0,7,0,0,,,,,,,,,,,,,,,,,,,,,
1472418615752216577,1.233355904734593e+18,@srndpjmty_ emang kalo perutnya sakit gaboleh makan seblak?,2021-12-19T04:08:48.000Z,1313400854548893696,0,1,0,0,1.4724179435604582e+18,replied_to,0.0,11.0,srndpjmty_,1.233355904734593e+18,,,,,,,,,,,,,,,
1472417842528088064,1.2989842181862807e+18,"@Naaharuwtnb_ belomm, mau seblak aja dah lama ga makan seblak😶",2021-12-19T04:05:44.000Z,1328115263288406016,0,1,0,0,1.472417306646958e+18,replied_to,0.0,13.0,Naaharuwtnb_,1.2989842181862807e+18,,,,,,,,,,,,,,,
1472415682331435009,1.461324154381103e+18,@missufe udah aq makan seblak..cimol...sama gorengan gehu makji,2021-12-19T03:57:09.000Z,1465507536031797253,0,0,0,0,1.472415549120385e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1472413022186471428,,siang gini enaknya makan seblak kali ya,2021-12-19T03:46:35.000Z,1170751469437382656,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
1472412669458087938,,anj grgr kmrin makan seblak pedesnya kaya apa tau gue berak ampe panas banget nih pantat😿,2021-12-19T03:45:11.000Z,1262223069134745607,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472412238552072193,,SEKTE MANA LAGI ANJIR MAKAN SEBLAK CAMPUR PISANG😭🙏 https://t.co/VI6lBZkLQe,2021-12-19T03:43:28.000Z,1415292348582432778,0,3,0,0,,,,,,,51.0,74.0,https://t.co/VI6lBZkLQe,https://twitter.com/LTYsgurl/status/1472412238552072193/photo/1,pic.twitter.com/VI6lBZkLQe,,,,,,,,,,
1472411969214943233,,"Selain makan mie, kalo hujan enaknya makan apa ya? — Seblak, baso https://t.co/A663LyaVR3",2021-12-19T03:42:24.000Z,1193871565798047744,0,0,0,0,,,,,,,66.0,89.0,https://t.co/A663LyaVR3,https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM72DTTPYTQP6P3CVVCLTKJPN2ZEY5KMYNNRKMSRBSKK2PQHQGIFUT6WC7Y4YO4R56M3ZLDERR5QAQFPSOBJRSII6PDGJAKIXVT6MPZSJQQKQI2AIT7PAC7FMLJGCQETLN5HHX37MRYCPE763JWKQ3AY66BFUGXXFF6FPI74NBWJQOCOTOXZF4FMLIAA4EGCHOIHKE6===,lap78.ask.fm/igoto/45DKECPW…,https://pbs.twimg.com/news_img/1472411971622481920/8vTVOLIa?format=jpg&name=150x150,150.0,150.0,200.0,"Selain makan mie, kalo hujan enaknya makan apa ya? | ask.fm/andrianybella","Seblak, baso",https://ask.fm/andrianybella/answers/170514872459?utm_source=tw_share_so_own_ar&shareBy=andrianybella&utm_campaign=ui_v3#_=_,,,
1472411245848383488,,"Dahlah, paling enak emg makan seblak aja🤤",2021-12-19T03:39:31.000Z,1150382659,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472409625194500098,1.469508597402853e+18,"@sspidertian Sorry, Karina lagi gua ajak makan Seblak",2021-12-19T03:33:05.000Z,1468455270707695617,0,1,0,0,1.4724094526701773e+18,replied_to,0.0,12.0,sspidertian,1.469508597402853e+18,,,,,,,,,,,,,,,
1472408783468957697,1.4176693571575685e+18,@iLoafsJungwon kemarin baru makan seblak akunya😔,2021-12-19T03:29:44.000Z,1014674957014466560,0,0,0,0,1.4724059439083233e+18,replied_to,0.0,14.0,iLoafsJungwon,1.4176693571575685e+18,,,,,,,,,,,,,,,
1472408771380989953,619030243.0,"@FOOD_FESS bakso
nasi goreng seafood
seblak
telur ceplok
batagor
nasi padang tp ga di makan disononya
cireng
boba
nasi uduk
jus
ayam geprekkkk aplgi pagi moza",2021-12-19T03:29:41.000Z,1125746338765795329,0,0,0,0,1.472342286788825e+18,replied_to,0.0,10.0,FOOD_FESS,619030243.0,,,,,,,,,,,,,,,
1472407265906888706,,kaget yaallah jadi ga mood makan seblak 😭😭😭,2021-12-19T03:23:42.000Z,1300730024639623169,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472406049432817666,1205205012.0,@ijjuul Udah gapapa Mas jul yg penting ga boleh makan seblak,2021-12-19T03:18:52.000Z,1353620940727283713,0,0,0,0,1.4724057506558444e+18,replied_to,0.0,7.0,ijjuul,1205205012.0,,,,,,,,,,,,,,,
1472405961516077056,7.760957877302394e+17,@jeoinheejin INI BERKAT DUKUNGAN KAMU GA SIH PAS AKU IKUR X FACTOR sambil makan seblak kemarin.. semangat juangku #diuji di sana..,2021-12-19T03:18:31.000Z,1246374346362195970,0,1,0,0,1.4723853738587914e+18,replied_to,0.0,12.0,jeoinheejin,7.760957877302394e+17,,,,,,,,,,,,,114.0,120.0,diuji
1472405181996228608,,Hari ini harus banget makan seblak. Harus. Wajib hukumnya.,2021-12-19T03:15:26.000Z,1452195610740805634,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472404302178054147,,pengen makan seblak yg pedesssssssssssssss bgt,2021-12-19T03:11:56.000Z,1605621972,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472403273059504128,1.4537036646572564e+18,"@ggukiethv soalnya gua suka makan seblak pagi pagi menuju siang kek jam segini, soalnya kalau siang biasanya makan lagi :))",2021-12-19T03:07:50.000Z,1417109368131133440,0,0,0,0,1.4724030285860247e+18,replied_to,0.0,10.0,ggukiethv,1.4537036646572564e+18,,,,,,,,,,,,,,,
1472403028586024966,1.4171093681311334e+18,@jjekeyjeon enak tuhh tapi apa ga kepagian makan seblak mie😭,2021-12-19T03:06:52.000Z,1453703664657256453,0,1,0,0,1.4724003549815153e+18,replied_to,0.0,11.0,jjekeyjeon,1.4171093681311334e+18,,,,,,,,,,,,,,,
1472402213242691587,1.4663806871544422e+18,@athlassa Ayo makan seblak,2021-12-19T03:03:38.000Z,1423968572766711808,0,1,0,0,1.472400392075899e+18,replied_to,0.0,9.0,athlassa,1.4663806871544422e+18,,,,,,,,,,,,,,,
1472400749078274052,1.1488526803594609e+18,@todorqkii loh kalo pagi masa gaboleh makan seblak,2021-12-19T02:57:49.000Z,1466380687154442242,0,0,0,0,1.4724004521173563e+18,replied_to,0.0,10.0,todorqkii,1.1488526803594609e+18,,,,,,,,,,,,,,,
1472399706382766081,,tp kemarin udh makan seblak wkwkw,2021-12-19T02:53:40.000Z,480284603,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472398143622811649,,"gw ngeluh bolak balik kamar mandi ke ibu gw, trs dibilang iyaa besok besok mah makan seblak lgi aj udah",2021-12-19T02:47:27.000Z,1262716979758034944,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472395759962103813,1.3916214972114248e+18,@kielagarden kemarin gue makan seblak,2021-12-19T02:37:59.000Z,1222634475160424449,0,1,0,0,1.4723860141401948e+18,replied_to,,,,,,,,,,,,,,,,,,,
1472388105780875266,1.362031796112613e+18,"@puduusunny Banyakkk, bisa buat makan siang juga
Naspad, seblak, bakso, atau mie ayam",2021-12-19T02:07:34.000Z,817990605083021312,0,0,0,0,1.472387692520358e+18,replied_to,0.0,11.0,puduusunny,1.362031796112613e+18,,,,,,,,,,,,,,,
1472382551163424773,1.2524326261592187e+18,"@namericaknow @moviemenfes Heeee samaa, waktu dulu aku masi suka makan seblak dan itu makanan fav. Terus nobar sama temen temen, baru scene pertama yg lahiran di pasar pun aku udah enek banget sampe seblak pun ganafsu makannya",2021-12-19T01:45:30.000Z,1280379372696768514,0,0,0,0,1.4723719286482248e+18,replied_to,14.0,26.0,moviemenfes,1565895180.0,,,,,,,,,,,,,,,
1472376149657354242,,"Pak dody sibuk banget. , Makan seblak mercon level 100 gih pak..",2021-12-19T01:20:04.000Z,1266572007224700929,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472373717065887744,619030243.0,@FOOD_FESS Blm pernah makan seblak sama baso aci jadi gatau https://t.co/fSqWU6HfYh,2021-12-19T01:10:24.000Z,1424369130937876485,0,0,0,0,1.472342286788825e+18,replied_to,0.0,10.0,FOOD_FESS,619030243.0,60.0,83.0,https://t.co/fSqWU6HfYh,https://twitter.com/mochacinow/status/1472373717065887744/photo/1,pic.twitter.com/fSqWU6HfYh,,,,,,,,,,
1472373385279598592,,rasanya makan seblak pake nasi kek gimana sih?👀,2021-12-19T01:09:05.000Z,1326871108281249792,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1472372447248670720,1.2840614451482092e+18,@convomfs makan seblak,2021-12-19T01:05:21.000Z,1412244974859546652,0,0,0,0,1.4723663963611668e+18,replied_to,0.0,9.0,convomfs,1.2840614451482092e+18,,,,,,,,,,,,,,,
1472372134676627459,1.3316505595189903e+18,@tanyakanrl Lah aneh knp dah malah enak woi seblak juga w pake nasi makan mie ayam jg pake nasi😔,2021-12-19T01:04:06.000Z,1275647919614562307,0,0,0,0,1.4722226309922245e+18,replied_to,0.0,11.0,tanyakanrl,1.3316505595189903e+18,,,,,,,,,,,,,,,
1472371328082595840,,Agendaku hari minggu gak berat kok cuma mau nonton the witcher sambil makan seblak teh isum😭 semoga kejadian,2021-12-19T01:00:54.000Z,346283760,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472364938857308162,326160564.0,"@melejid @semangkadingin Udeh..
Udeh makan seblak bareng jg",2021-12-19T00:35:31.000Z,540644050,0,1,0,0,1.472364841444655e+18,replied_to,9.0,24.0,semangkadingin,1.1634532698441892e+18,,,,,,,,,,,,,,,
1472362690941100035,619030243.0,"@FOOD_FESS seblak sma baso aci aku gak pernah makan, jdi gatau rasanya gmn https://t.co/0YZeIJkF7S",2021-12-19T00:26:35.000Z,1442780011316973568,0,1,0,0,1.472342286788825e+18,replied_to,0.0,10.0,FOOD_FESS,619030243.0,75.0,98.0,https://t.co/0YZeIJkF7S,https://twitter.com/muun_223/status/1472362690941100035/photo/1,pic.twitter.com/0YZeIJkF7S,,,,,,,,,,
1472361882061135872,,Avril ga makan seblak dan jam 11 malam ga kebangun lalu masak Indomie 2 bungkus. https://t.co/UFdvPNV91h,2021-12-19T00:23:22.000Z,167774647,0,0,0,0,1.4719741020806223e+18,quoted,,,,,81.0,104.0,https://t.co/UFdvPNV91h,https://twitter.com/QPBrians/status/1471974102080622599,twitter.com/QPBrians/statu…,,,,,,,,,,
1472358654514892800,,"kenapa kalo ga enak badan tuh bawaannya pengen makan semuanya? pengen bakso yg pedeesss, pengen dimsum, pengen batagor, seblak yg pedes akut keknya enak banget.

dasar gatau diri🤣🤣",2021-12-19T00:10:32.000Z,1208168810286477312,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472358497803124744,1.471499792161276e+18,"@hanya_jaem1405 Iya..  Rencana pagi ini pengen ke Labuan Bajo.  
Nyari orang Dagang seblak.  
Siangnya Ke ubud bali Makan Nasi Jinggo",2021-12-19T00:09:55.000Z,1374162699613925377,0,1,0,0,1.472358237324202e+18,replied_to,,,,,,,,,,,,,,,,,,,
1472357208738263044,1.012579112580346e+18,@sadnightt ga bisa makan seblak,2021-12-19T00:04:48.000Z,1026165210753552384,0,0,0,0,1.472280308120633e+18,replied_to,0.0,10.0,sadnightt,1.012579112580346e+18,,,,,,,,,,,,,,,
1472355590995283968,,Sebelum makan seblak https://t.co/QxFplQDYKB,2021-12-18T23:58:22.000Z,1445209282933260289,0,0,6,0,,,,,,,21.0,44.0,https://t.co/QxFplQDYKB,https://twitter.com/vypcarv/status/1472355590995283968/photo/1,pic.twitter.com/QxFplQDYKB,,,,,,,,,,
1472354721709002752,,Tunda dulu deh makan seblak kripca dll wkwk,2021-12-18T23:54:55.000Z,924955898,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472354534693367810,,nyesel makan seblak,2021-12-18T23:54:10.000Z,1262716979758034944,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472353452156096513,,"Bayangin nemu pasangan yg sefrekuensi, love language nya sama suka makan seblak lagiii",2021-12-18T23:49:52.000Z,1242382950903074817,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1472347105448452099,1.0804813766237224e+18,"@senjatanuklir ""hee mbak yuliii...masih inget aku gak?? Itu loohh yg pernah makan seblak bareng kamu di kantin SD.....yaa pas itu kita gk terlalu kenal sihhh hehe tapi kan kita temen berartiiii hehe.....ginii sihh, anak ku yg paling kecil dah mau masuk sekolah tapi kok yo duit e kurang..""",2021-12-18T23:24:39.000Z,1287394071363768323,0,2,21,0,1.4721289489477796e+18,replied_to,0.0,14.0,senjatanuklir,1.0804813766237224e+18,,,,,,,,,,,,,,,
1472346193694912512,,"Ga lagi lagi dah makan seblak, suka pedes nya tapi perut nya ga nerima",2021-12-18T23:21:02.000Z,320821335,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1472345301537079296,1.3619467680411238e+18,"@FOOD_FESS Krn gue gasuka baso aci dan blm makan seblak, jd yaudah skip ae lh",2021-12-18T23:17:29.000Z,1361946768041123843,0,0,0,0,1.472345029666435e+18,replied_to,0.0,10.0,FOOD_FESS,619030243.0,,,,,,,,,,,,,,,
1472342664410386435,614421259.0,@FFOODFESS Setelah 2 bulan ga makan seblak wkwk https://t.co/VrW5RNYPJG,2021-12-18T23:07:00.000Z,1136170480858091525,0,0,0,0,1.4721603466724923e+18,replied_to,0.0,10.0,FFOODFESS,614421259.0,48.0,71.0,https://t.co/VrW5RNYPJG,https://twitter.com/milksoyeah/status/1472342664410386435/photo/1,pic.twitter.com/VrW5RNYPJG,,,,,,,,,,
1472339741181812736,1.4428558551462216e+18,@lujichaery tetap emosi dan makan seblak,2021-12-18T22:55:23.000Z,1378750044,0,1,0,0,1.4723379419302748e+18,replied_to,0.0,11.0,lujichaery,1.4428558551462216e+18,,,,,,,,,,,,,,,
1472308538655477761,1.2840614451482092e+18,@convomfs Makan seblak,2021-12-18T20:51:24.000Z,1413142226310295569,0,0,0,0,1.4722641579068908e+18,replied_to,0.0,9.0,convomfs,1.2840614451482092e+18,,,,,,,,,,,,,,,
